Date,Open,High,Low,Close,Adj Close,Volume
2015-12-30,25200.000000,25440.000000,25080.000000,25200.000000,20880.607422,10197900
2016-01-04,25200.000000,25200.000000,24100.000000,24100.000000,19969.152344,15346950
2016-01-05,24040.000000,24360.000000,23720.000000,24160.000000,20018.871094,10800100
2016-01-06,24160.000000,24160.000000,23360.000000,23500.000000,19472.000000,18337600
2016-01-07,23320.000000,23660.000000,23020.000000,23260.000000,19273.134766,14119400
2016-01-08,23260.000000,23720.000000,23260.000000,23420.000000,19405.707031,12888150
2016-01-11,23120.000000,23320.000000,22920.000000,23040.000000,19090.845703,12063850
2016-01-12,22960.000000,23320.000000,22880.000000,22920.000000,18991.408203,10314150
2016-01-13,23060.000000,23180.000000,22960.000000,22960.000000,19024.550781,7165800
2016-01-14,22620.000000,22840.000000,22620.000000,22760.000000,18858.833984,10451100
2016-01-15,22800.000000,23040.000000,22480.000000,22640.000000,18759.402344,10473200
2016-01-18,21760.000000,22660.000000,21760.000000,22520.000000,18659.970703,16010700
2016-01-19,22560.000000,23420.000000,22560.000000,23420.000000,19405.707031,10362100
2016-01-20,23200.000000,23200.000000,22640.000000,22760.000000,18858.833984,8352600
2016-01-21,22660.000000,23100.000000,22500.000000,22620.000000,18742.832031,9517600
2016-01-22,22900.000000,23360.000000,22900.000000,23360.000000,19355.994141,7376400
2016-01-25,23440.000000,23520.000000,23120.000000,23240.000000,19256.562500,7995650
2016-01-26,23100.000000,23140.000000,22720.000000,22740.000000,18842.267578,7619950
2016-01-27,22520.000000,23500.000000,22520.000000,23500.000000,19472.000000,13811850
2016-01-28,23280.000000,23360.000000,22780.000000,22900.000000,18974.835938,15795600
2016-01-29,22800.000000,23000.000000,22320.000000,23000.000000,19057.701172,21849150
2016-02-01,23040.000000,23260.000000,23020.000000,23260.000000,19273.134766,12998950
2016-02-02,23220.000000,23320.000000,22940.000000,23120.000000,19157.126953,8317400
2016-02-03,23000.000000,23040.000000,22740.000000,22920.000000,18991.408203,8725350
2016-02-04,23000.000000,23220.000000,22960.000000,23120.000000,19157.126953,12397950
2016-02-05,23120.000000,23380.000000,23120.000000,23280.000000,19289.699219,9404700
2016-02-11,22360.000000,22740.000000,22360.000000,22600.000000,18726.257813,15263100
2016-02-12,22600.000000,23020.000000,22440.000000,22600.000000,18726.257813,12811600
2016-02-15,23080.000000,23200.000000,22880.000000,23080.000000,19123.986328,9157300
2016-02-16,23160.000000,23580.000000,23140.000000,23360.000000,19355.994141,9020050
2016-02-17,23580.000000,24020.000000,23380.000000,23700.000000,19637.714844,12303100
2016-02-18,24060.000000,24060.000000,23560.000000,23740.000000,19670.855469,11124050
2016-02-19,23740.000000,23900.000000,23480.000000,23800.000000,19720.574219,8842600
2016-02-22,23800.000000,23840.000000,23320.000000,23500.000000,19472.000000,8744950
2016-02-23,23580.000000,23780.000000,23460.000000,23620.000000,19571.423828,7383700
2016-02-24,23560.000000,23580.000000,23220.000000,23440.000000,19422.283203,7024200
2016-02-25,23440.000000,23740.000000,23440.000000,23580.000000,19538.283203,6681750
2016-02-26,23600.000000,23740.000000,23440.000000,23440.000000,19422.283203,8867200
2016-02-29,23580.000000,23880.000000,23520.000000,23560.000000,19521.710938,14434000
2016-03-02,24000.000000,24140.000000,23920.000000,23940.000000,19836.580078,11818600
2016-03-03,24260.000000,24400.000000,24040.000000,24400.000000,20217.732422,10949550
2016-03-04,24400.000000,24560.000000,24040.000000,24300.000000,20134.875000,10074500
2016-03-07,24400.000000,24620.000000,24300.000000,24460.000000,20267.445313,6568800
2016-03-08,24460.000000,24480.000000,23720.000000,23840.000000,19753.716797,10810100
2016-03-09,23760.000000,23980.000000,23540.000000,23880.000000,19786.861328,9169000
2016-03-10,24160.000000,24720.000000,24020.000000,24500.000000,20300.593750,14177000
2016-03-11,24500.000000,25060.000000,24320.000000,24980.000000,20698.320313,13361250
2016-03-14,25340.000000,25460.000000,24980.000000,25100.000000,20797.748047,10857700
2016-03-15,25100.000000,25280.000000,24920.000000,25060.000000,20764.607422,8640400
2016-03-16,25120.000000,25260.000000,25060.000000,25120.000000,20814.322266,7342800
2016-03-17,25300.000000,25920.000000,25140.000000,25260.000000,20930.326172,12343450
2016-03-18,25560.000000,25560.000000,25260.000000,25460.000000,21096.044922,11265700
2016-03-21,25480.000000,25580.000000,25160.000000,25340.000000,20996.611328,9058500
2016-03-22,25340.000000,25580.000000,25240.000000,25380.000000,21029.751953,10143600
2016-03-23,25380.000000,25580.000000,25240.000000,25580.000000,21195.476563,9870900
2016-03-24,25580.000000,25800.000000,25320.000000,25640.000000,21245.195313,10939750
2016-03-25,25660.000000,25800.000000,25560.000000,25760.000000,21344.623047,7172300
2016-03-28,25760.000000,26000.000000,25760.000000,25880.000000,21444.056641,6060900
2016-03-29,25880.000000,26000.000000,25700.000000,25800.000000,21377.765625,8622700
2016-03-30,26200.000000,26420.000000,26040.000000,26160.000000,21676.060547,13380250
2016-03-31,26120.000000,26280.000000,25960.000000,26240.000000,21742.347656,19130750
2016-04-01,25980.000000,26180.000000,25420.000000,25580.000000,21195.476563,13557800
2016-04-04,25580.000000,26100.000000,25580.000000,26100.000000,21626.343750,9402300
2016-04-05,25980.000000,25980.000000,25200.000000,25200.000000,20880.607422,11815950
2016-04-06,25380.000000,25820.000000,25360.000000,25700.000000,21294.910156,9211700
2016-04-07,26000.000000,26000.000000,25160.000000,25380.000000,21029.751953,12939750
2016-04-08,25380.000000,25380.000000,24800.000000,24920.000000,20648.601563,12593400
2016-04-11,24920.000000,25420.000000,24920.000000,25320.000000,20980.039063,6034650
2016-04-12,25400.000000,25620.000000,25320.000000,25500.000000,21129.183594,6702700
2016-04-14,26000.000000,26040.000000,25780.000000,26000.000000,21543.480469,16766350
2016-04-15,26180.000000,26200.000000,25800.000000,26000.000000,21543.480469,6829950
2016-04-18,25900.000000,26100.000000,25840.000000,25980.000000,21526.912109,6423700
2016-04-19,25880.000000,25920.000000,25660.000000,25760.000000,21344.623047,7238300
2016-04-20,25640.000000,26000.000000,25640.000000,25980.000000,21526.912109,8598600
2016-04-21,26000.000000,26020.000000,25760.000000,25880.000000,21444.056641,7254450
2016-04-22,25880.000000,25880.000000,25540.000000,25600.000000,21212.046875,5741500
2016-04-25,25700.000000,25700.000000,25420.000000,25620.000000,21228.617188,4597850
2016-04-26,25700.000000,26100.000000,25660.000000,25920.000000,21477.199219,8345050
2016-04-27,25880.000000,26000.000000,25720.000000,26000.000000,21543.480469,8297300
2016-04-28,26000.000000,26000.000000,25220.000000,25300.000000,20963.470703,14653450
2016-04-29,25200.000000,25340.000000,24840.000000,24900.000000,20632.023438,16253900
2016-05-02,24940.000000,25240.000000,24900.000000,25000.000000,20714.884766,7027600
2016-05-03,25340.000000,25400.000000,25120.000000,25220.000000,20897.179688,7903300
2016-05-04,25440.000000,25800.000000,25240.000000,25800.000000,21377.765625,14702750
2016-05-09,25800.000000,26000.000000,25700.000000,25980.000000,21526.912109,13718100
2016-05-10,25980.000000,26000.000000,25760.000000,25920.000000,21477.199219,8559550
2016-05-11,25920.000000,25980.000000,25740.000000,25840.000000,21410.912109,8834400
2016-05-12,25840.000000,25840.000000,25500.000000,25620.000000,21228.617188,7615100
2016-05-13,25620.000000,25620.000000,25020.000000,25060.000000,20764.607422,12284900
2016-05-16,25060.000000,25260.000000,24940.000000,24960.000000,20681.742188,11720150
2016-05-17,24980.000000,25300.000000,24980.000000,25280.000000,20946.894531,9183550
2016-05-18,25280.000000,25420.000000,25100.000000,25360.000000,21013.185547,9169600
2016-05-19,25360.000000,25540.000000,25320.000000,25400.000000,21046.330078,10012450
2016-05-20,25400.000000,25600.000000,25380.000000,25380.000000,21029.751953,7960550
2016-05-23,25380.000000,25720.000000,25380.000000,25720.000000,21311.476563,8112550
2016-05-24,25720.000000,25780.000000,25360.000000,25420.000000,21062.900391,10434600
2016-05-25,25660.000000,25960.000000,25480.000000,25900.000000,21460.623047,11862750
2016-05-26,25980.000000,26060.000000,25900.000000,25920.000000,21477.199219,12653650
2016-05-27,26000.000000,26020.000000,25460.000000,25640.000000,21245.195313,13744550
2016-05-30,25940.000000,25940.000000,25480.000000,25600.000000,21212.046875,10315350
2016-05-31,25600.000000,26000.000000,25360.000000,25840.000000,21410.912109,62527700
2016-06-01,25960.000000,26820.000000,25900.000000,26660.000000,22090.357422,23504000
2016-06-02,27000.000000,27440.000000,26920.000000,27300.000000,22620.654297,23806950
2016-06-03,27400.000000,27580.000000,27280.000000,27540.000000,22819.523438,17066200
2016-06-07,27720.000000,28040.000000,27600.000000,27960.000000,23167.531250,23142150
2016-06-08,28380.000000,28380.000000,27780.000000,28120.000000,23300.111328,18808100
2016-06-09,28160.000000,28600.000000,28120.000000,28600.000000,23697.833984,25768750
2016-06-10,28480.000000,28500.000000,28080.000000,28120.000000,23300.111328,14484050
2016-06-13,27920.000000,27920.000000,27240.000000,27420.000000,22720.087891,15248300
2016-06-14,27420.000000,27720.000000,27380.000000,27600.000000,22869.238281,12273050
2016-06-15,27700.000000,28320.000000,27660.000000,28260.000000,23416.109375,15334450
2016-06-16,28260.000000,28340.000000,27900.000000,28180.000000,23349.822266,14621550
2016-06-17,28200.000000,28700.000000,28200.000000,28520.000000,23631.544922,16419700
2016-06-20,28540.000000,28960.000000,28520.000000,28620.000000,23714.406250,13515800
2016-06-21,28640.000000,28980.000000,28520.000000,28960.000000,23996.125000,10020550
2016-06-22,28920.000000,29000.000000,28620.000000,28900.000000,23946.408203,8948250
2016-06-23,28880.000000,28900.000000,28540.000000,28600.000000,23697.833984,11256300
2016-06-24,28900.000000,28900.000000,27200.000000,28000.000000,23200.675781,20552600
2016-06-27,28000.000000,28100.000000,27700.000000,27960.000000,23167.531250,11839000
2016-06-28,27800.000000,28080.000000,27580.000000,27980.000000,23184.107422,10718950
2016-06-29,28160.000000,28240.000000,27820.000000,27920.000000,23150.935547,10527050
2016-06-30,28160.000000,28900.000000,27940.000000,28500.000000,23631.863281,13671700
2016-07-01,28540.000000,29580.000000,28540.000000,29320.000000,24311.800781,14393600
2016-07-04,29280.000000,29480.000000,29020.000000,29320.000000,24311.800781,7995000
2016-07-05,29320.000000,29500.000000,29240.000000,29380.000000,24361.550781,7870350
2016-07-06,28940.000000,29040.000000,28240.000000,28420.000000,23565.527344,16749150
2016-07-07,28420.000000,29000.000000,28320.000000,29000.000000,24046.462891,11495200
2016-07-08,29000.000000,29500.000000,28980.000000,29200.000000,24212.300781,13498150
2016-07-11,29200.000000,30000.000000,29200.000000,29780.000000,24693.228516,14056800
2016-07-12,29980.000000,30100.000000,29200.000000,29280.000000,24278.630859,11024700
2016-07-13,29920.000000,29920.000000,29260.000000,29620.000000,24560.554688,10009900
2016-07-14,29620.000000,30000.000000,29520.000000,30000.000000,24875.646484,12430250
2016-07-15,30000.000000,30440.000000,29720.000000,30360.000000,25174.158203,11623150
2016-07-18,30360.000000,30660.000000,30000.000000,30660.000000,25422.910156,11567200
2016-07-19,30560.000000,30800.000000,30440.000000,30660.000000,25422.910156,10122250
2016-07-20,30660.000000,30840.000000,30480.000000,30800.000000,25538.996094,7773150
2016-07-21,30800.000000,30940.000000,30740.000000,30860.000000,25588.751953,8544700
2016-07-22,30120.000000,30560.000000,30120.000000,30320.000000,25140.988281,8585150
2016-07-25,30000.000000,30460.000000,29900.000000,30040.000000,24908.814453,7732500
2016-07-26,30000.000000,30620.000000,29960.000000,30600.000000,25373.160156,7228500
2016-07-27,30240.000000,30580.000000,30240.000000,30540.000000,25323.410156,6335050
2016-07-28,30660.000000,30720.000000,29960.000000,30140.000000,24991.730469,9503700
2016-07-29,30400.000000,31140.000000,30220.000000,30780.000000,25522.410156,14985600
2016-08-01,31380.000000,31600.000000,31200.000000,31360.000000,26003.341797,11515400
2016-08-02,31360.000000,31360.000000,30920.000000,30960.000000,25671.667969,8315800
2016-08-03,30960.000000,30960.000000,30340.000000,30340.000000,25157.570313,7504900
2016-08-04,30380.000000,30660.000000,30340.000000,30340.000000,25157.570313,7009950
2016-08-05,30580.000000,31280.000000,30500.000000,31220.000000,25887.257813,6958850
2016-08-08,31320.000000,31500.000000,31120.000000,31380.000000,26019.923828,11125150
2016-08-09,31480.000000,31580.000000,31140.000000,31340.000000,25986.761719,9023200
2016-08-10,31340.000000,31400.000000,30680.000000,30820.000000,25555.583984,12340350
2016-08-11,30820.000000,31180.000000,30520.000000,31180.000000,25854.087891,10533600
2016-08-12,31180.000000,31400.000000,30880.000000,30900.000000,25621.916016,10474850
2016-08-16,30900.000000,31520.000000,30900.000000,31360.000000,26003.341797,10843100
2016-08-17,31380.000000,31400.000000,31020.000000,31320.000000,25970.175781,7446450
2016-08-18,31340.000000,32880.000000,31320.000000,32800.000000,27197.375000,18327050
2016-08-19,32760.000000,33500.000000,32720.000000,33500.000000,27777.806641,16805150
2016-08-22,33480.000000,33840.000000,33180.000000,33300.000000,27611.968750,12612200
2016-08-23,33300.000000,33880.000000,33140.000000,33740.000000,27976.812500,11545700
2016-08-24,33600.000000,33640.000000,32720.000000,33060.000000,27412.960938,15938550
2016-08-25,32600.000000,33180.000000,32440.000000,32780.000000,27180.789063,14173800
2016-08-26,32120.000000,32460.000000,32060.000000,32240.000000,26733.029297,12058000
2016-08-29,32040.000000,32800.000000,31940.000000,32800.000000,27197.375000,8925750
2016-08-30,32940.000000,33420.000000,32660.000000,32900.000000,27280.292969,7849600
2016-08-31,32820.000000,32820.000000,32220.000000,32400.000000,26865.697266,20532200
2016-09-01,31660.000000,31760.000000,31260.000000,31740.000000,26318.431641,18790150
2016-09-02,31900.000000,32260.000000,31760.000000,31940.000000,26484.277344,8153000
2016-09-05,31800.000000,32300.000000,31700.000000,32120.000000,26633.527344,8383800
2016-09-06,32140.000000,32900.000000,31940.000000,32860.000000,27247.125000,7660150
2016-09-07,32960.000000,33040.000000,32420.000000,32420.000000,26882.279297,9591850
2016-09-08,32460.000000,32780.000000,32280.000000,32780.000000,27180.789063,12070850
2016-09-09,32220.000000,32360.000000,31280.000000,31500.000000,26119.431641,13258400
2016-09-12,29800.000000,30120.000000,29120.000000,29300.000000,24295.222656,26499350
2016-09-13,30160.000000,30980.000000,29900.000000,30540.000000,25323.410156,24717250
2016-09-19,30760.000000,31380.000000,30720.000000,31160.000000,25837.505859,22408150
2016-09-20,31180.000000,31760.000000,31180.000000,31700.000000,26285.267578,12921150
2016-09-21,31900.000000,32020.000000,31520.000000,31840.000000,26401.351563,10509050
2016-09-22,32000.000000,32820.000000,31980.000000,32360.000000,26832.531250,11429950
2016-09-23,31640.000000,31960.000000,31320.000000,31420.000000,26053.091797,18299650
2016-09-26,31420.000000,31920.000000,31280.000000,31360.000000,26003.341797,14524800
2016-09-27,31000.000000,31500.000000,30660.000000,31380.000000,26019.923828,9834400
2016-09-28,31080.000000,31460.000000,31080.000000,31340.000000,25986.761719,8706400
2016-09-29,31460.000000,32380.000000,31440.000000,32000.000000,26534.021484,11397550
2016-09-30,31800.000000,32300.000000,31700.000000,31960.000000,26500.857422,11762700
2016-10-04,32200.000000,32480.000000,32120.000000,32280.000000,26766.195313,13053100
2016-10-05,32020.000000,32520.000000,31940.000000,32380.000000,26849.117188,12470450
2016-10-06,33920.000000,34000.000000,33340.000000,33820.000000,28043.142578,29558150
2016-10-07,34000.000000,34320.000000,33800.000000,34120.000000,28291.902344,26050550
2016-10-10,33000.000000,33780.000000,32560.000000,33600.000000,27860.722656,25293300
2016-10-11,32000.000000,32500.000000,30900.000000,30900.000000,25621.916016,38427150
2016-10-12,29900.000000,30900.000000,29880.000000,30700.000000,25456.080078,39088550
2016-10-13,31000.000000,31620.000000,30900.000000,31140.000000,25820.916016,21864550
2016-10-14,30960.000000,31760.000000,30940.000000,31540.000000,26152.599609,14158950
2016-10-17,31300.000000,32040.000000,30760.000000,31800.000000,26368.187500,12785200
2016-10-18,31440.000000,31900.000000,31440.000000,31780.000000,26351.597656,10384500
2016-10-19,31580.000000,32860.000000,31500.000000,32500.000000,26948.621094,15444550
2016-10-20,32520.000000,33020.000000,32180.000000,32400.000000,26865.697266,10330450
2016-10-21,32120.000000,32260.000000,31760.000000,31780.000000,26351.597656,10477500
2016-10-24,31860.000000,32160.000000,31800.000000,32160.000000,26666.695313,9289950
2016-10-25,32000.000000,32080.000000,31840.000000,31940.000000,26484.277344,9866100
2016-10-26,31940.000000,31980.000000,31240.000000,31340.000000,25986.761719,10534000
2016-10-27,31420.000000,32340.000000,31120.000000,31460.000000,26086.263672,14117000
2016-10-28,31600.000000,32280.000000,31600.000000,32280.000000,26766.195313,10214200
2016-10-31,32320.000000,32780.000000,32220.000000,32780.000000,27180.789063,12067200
2016-11-01,32600.000000,33040.000000,32240.000000,33040.000000,27396.375000,10347400
2016-11-02,32800.000000,33040.000000,32620.000000,32860.000000,27247.125000,10099250
2016-11-03,32600.000000,32800.000000,32120.000000,32320.000000,26799.363281,10341850
2016-11-04,32100.000000,32680.000000,32100.000000,32540.000000,26981.787109,7103850
2016-11-07,32940.000000,33000.000000,32680.000000,32800.000000,27197.375000,7661900
2016-11-08,32980.000000,32980.000000,32700.000000,32880.000000,27263.712891,5417450
2016-11-09,32920.000000,33140.000000,31820.000000,31920.000000,26467.693359,15683600
2016-11-10,32600.000000,33000.000000,32360.000000,32980.000000,27346.626953,11795350
2016-11-11,31700.000000,32360.000000,31700.000000,31960.000000,26500.857422,12836800
2016-11-14,31900.000000,31920.000000,31040.000000,31060.000000,25754.585938,15133300
2016-11-15,31060.000000,31620.000000,30780.000000,30780.000000,25522.410156,13665700
2016-11-16,30800.000000,31280.000000,30800.000000,31160.000000,25837.505859,13308200
2016-11-17,31100.000000,31520.000000,30900.000000,31360.000000,26003.341797,7870550
2016-11-18,31640.000000,31760.000000,31400.000000,31720.000000,26301.851563,9460750
2016-11-21,31300.000000,32120.000000,31300.000000,31860.000000,26417.935547,8180200
2016-11-22,32140.000000,32900.000000,32000.000000,32800.000000,27197.375000,9751100
2016-11-23,33220.000000,33220.000000,32520.000000,32980.000000,27346.626953,12668600
2016-11-24,32980.000000,33040.000000,32660.000000,33000.000000,27363.212891,7757150
2016-11-25,32820.000000,33040.000000,32660.000000,33000.000000,27363.212891,6276900
2016-11-28,33000.000000,33620.000000,32800.000000,33540.000000,27810.968750,13294050
2016-11-29,33800.000000,33960.000000,33380.000000,33540.000000,27810.968750,18081300
2016-11-30,33540.000000,34940.000000,33540.000000,34920.000000,28955.250000,28535200
2016-12-01,34800.000000,35060.000000,34660.000000,34980.000000,29005.000000,15535350
2016-12-02,34480.000000,34760.000000,34140.000000,34540.000000,28640.160156,15352950
2016-12-05,34340.000000,34680.000000,34220.000000,34360.000000,28490.910156,8484600
2016-12-06,34440.000000,35200.000000,34400.000000,34960.000000,28988.423828,14001800
2016-12-07,35040.000000,35480.000000,35040.000000,35440.000000,29386.425781,9603650
2016-12-08,35980.000000,36020.000000,35520.000000,35800.000000,29684.943359,16462550
2016-12-09,35900.000000,35900.000000,35400.000000,35600.000000,29519.109375,10652450
2016-12-12,34660.000000,35360.000000,34660.000000,35040.000000,29054.748047,11414450
2016-12-13,34620.000000,35440.000000,34620.000000,35320.000000,29286.937500,11684450
2016-12-14,35560.000000,35680.000000,35280.000000,35540.000000,29469.341797,7455100
2016-12-15,34820.000000,35500.000000,34820.000000,35180.000000,29170.843750,5773550
2016-12-16,35300.000000,36020.000000,35200.000000,35860.000000,29734.693359,11747700
2016-12-19,35620.000000,36380.000000,35620.000000,35900.000000,29767.861328,5435800
2016-12-20,35920.000000,36400.000000,35840.000000,36240.000000,30049.781250,7615200
2016-12-21,36360.000000,36600.000000,36020.000000,36100.000000,29933.701172,6552100
2016-12-22,36260.000000,36300.000000,35980.000000,36180.000000,30000.031250,6354600
2016-12-23,36020.000000,36080.000000,35600.000000,35640.000000,29552.267578,8334850
2016-12-26,35600.000000,36000.000000,35560.000000,35960.000000,29817.611328,4823600
2016-12-27,35980.000000,36200.000000,35860.000000,35980.000000,29834.197266,4653450
2016-12-28,35840.000000,35980.000000,35600.000000,35760.000000,30112.074219,6662900
2016-12-29,35420.000000,36040.000000,35400.000000,36040.000000,30347.849609,7516450
2017-01-02,35980.000000,36240.000000,35880.000000,36100.000000,30398.376953,4650600
2017-01-03,36280.000000,36620.000000,36020.000000,36480.000000,30718.359375,7357650
2017-01-04,36500.000000,36520.000000,36100.000000,36160.000000,30448.898438,7971750
2017-01-05,36060.000000,36060.000000,35540.000000,35560.000000,29943.658203,10967450
2017-01-06,36180.000000,36440.000000,36040.000000,36200.000000,30482.576172,8880950
2017-01-09,36600.000000,37500.000000,36560.000000,37220.000000,31341.476563,13194900
2017-01-10,37280.000000,37400.000000,37080.000000,37240.000000,31358.320313,9099800
2017-01-11,37520.000000,38560.000000,37420.000000,38280.000000,32234.062500,12018150
2017-01-12,38000.000000,38800.000000,37980.000000,38800.000000,32671.931641,11669150
2017-01-13,38100.000000,38320.000000,37460.000000,37460.000000,31543.572266,15954450
2017-01-16,36860.000000,37820.000000,36320.000000,36660.000000,30869.927734,16611500
2017-01-17,36580.000000,37460.000000,36580.000000,36960.000000,31122.546875,8150700
2017-01-18,37040.000000,37500.000000,36620.000000,36940.000000,31105.707031,8875400
2017-01-19,37720.000000,37920.000000,37020.000000,37480.000000,31560.414063,9418900
2017-01-20,37120.000000,37420.000000,36880.000000,37200.000000,31324.634766,9185000
2017-01-23,37200.000000,38060.000000,37000.000000,38060.000000,32048.806641,8810400
2017-01-24,38120.000000,38580.000000,37880.000000,38160.000000,32133.013672,11048750
2017-01-25,38340.000000,39400.000000,38320.000000,39400.000000,33177.171875,13433850
2017-01-26,39420.000000,40000.000000,39420.000000,39900.000000,33598.203125,15214500
2017-01-31,39900.000000,39900.000000,39460.000000,39460.000000,33227.695313,17992200
2017-02-01,39540.000000,39660.000000,39040.000000,39120.000000,32941.394531,14150400
2017-02-02,39600.000000,39660.000000,39200.000000,39360.000000,33143.496094,15029300
2017-02-03,39400.000000,39500.000000,39180.000000,39460.000000,33227.695313,10386350
2017-02-06,39580.000000,39660.000000,39140.000000,39560.000000,33311.902344,8860700
2017-02-07,39560.000000,39580.000000,38760.000000,38820.000000,32688.773438,14041800
2017-02-08,38740.000000,38780.000000,38200.000000,38400.000000,32335.115234,17092950
2017-02-09,38780.000000,38840.000000,38220.000000,38400.000000,32335.115234,13694150
2017-02-10,38400.000000,38760.000000,38300.000000,38360.000000,32301.435547,11020750
2017-02-13,37740.000000,38060.000000,37720.000000,37960.000000,31964.601563,11102050
2017-02-14,37960.000000,38260.000000,37320.000000,37580.000000,31644.619141,13124150
2017-02-15,37080.000000,37960.000000,37080.000000,37720.000000,31762.513672,14191550
2017-02-16,37800.000000,38360.000000,37780.000000,38020.000000,32015.132813,10226350
2017-02-17,37560.000000,38040.000000,37280.000000,37860.000000,31880.400391,15377450
2017-02-20,38220.000000,38780.000000,38160.000000,38660.000000,32554.048828,7485800
2017-02-21,38540.000000,39560.000000,38420.000000,38940.000000,32789.812500,10562600
2017-02-22,39000.000000,39340.000000,38980.000000,39300.000000,33092.964844,8539450
2017-02-23,39020.000000,39440.000000,39020.000000,39180.000000,32991.914063,10217300
2017-02-24,38960.000000,39100.000000,38060.000000,38220.000000,32183.542969,9296850
2017-02-27,38020.000000,38140.000000,37700.000000,38060.000000,32048.806641,9033700
2017-02-28,38060.000000,38760.000000,37960.000000,38440.000000,32368.794922,15088700
2017-03-02,38420.000000,39860.000000,38420.000000,39720.000000,33446.628906,21249800
2017-03-03,39340.000000,39720.000000,39160.000000,39620.000000,33362.421875,12708700
2017-03-06,39220.000000,40220.000000,39220.000000,40080.000000,33749.781250,12234850
2017-03-07,39800.000000,40320.000000,39800.000000,40200.000000,33850.820313,10553250
2017-03-08,40200.000000,40620.000000,40140.000000,40200.000000,33850.820313,12140950
2017-03-09,40200.000000,40300.000000,40020.000000,40200.000000,33850.820313,14372250
2017-03-10,39960.000000,40420.000000,39860.000000,40180.000000,33833.976563,10227800
2017-03-13,40040.000000,40980.000000,40040.000000,40600.000000,34187.640625,7424100
2017-03-14,40620.000000,41540.000000,40500.000000,41360.000000,34827.613281,11325050
2017-03-15,40800.000000,41440.000000,40800.000000,41400.000000,34861.296875,9587850
2017-03-16,41800.000000,42180.000000,41540.000000,41840.000000,35231.800781,9933150
2017-03-17,41800.000000,42500.000000,41720.000000,42400.000000,35703.359375,12602300
2017-03-20,42000.000000,42120.000000,41740.000000,41900.000000,35282.324219,10250050
2017-03-21,41780.000000,42680.000000,41760.000000,42560.000000,35838.085938,14220150
2017-03-22,41600.000000,42460.000000,41580.000000,42460.000000,35753.882813,16427250
2017-03-23,42200.000000,42360.000000,41700.000000,41800.000000,35198.109375,15397100
2017-03-24,41600.000000,41980.000000,41080.000000,41500.000000,34945.492188,12808150
2017-03-27,41200.000000,41880.000000,41180.000000,41200.000000,34692.882813,12177650
2017-03-28,41560.000000,41840.000000,41380.000000,41480.000000,34928.656250,8216250
2017-03-29,41740.000000,41960.000000,41580.000000,41780.000000,35181.273438,10093250
2017-03-30,41880.000000,42440.000000,41880.000000,41980.000000,35468.546875,8204000
2017-03-31,41820.000000,42020.000000,41200.000000,41200.000000,34809.523438,10500300
2017-04-03,41400.000000,41720.000000,41300.000000,41440.000000,35012.292969,9579400
2017-04-04,41600.000000,42180.000000,41520.000000,42080.000000,35553.035156,12255500
2017-04-05,41900.000000,42240.000000,41700.000000,42140.000000,35603.714844,10699700
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,35350.257813,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,35147.484375,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,35434.742188,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,35147.484375,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,35400.949219,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,35840.289063,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,35502.339844,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,35113.691406,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,35062.992188,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,34556.062500,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,34032.226563,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,34437.777344,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,34843.324219,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,36076.867188,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,36161.351563,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,37040.031250,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,37699.046875,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,37935.617188,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,38459.460938,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,39726.789063,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,38527.054688,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,38442.554688,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,38712.925781,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,38949.492188,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,39186.062500,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,39152.273438,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,38814.300781,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,37783.546875,15762350
